date,product_id,closing_stock,stockout_flag,supplier_id
2024-07-01,P005,308,0,S002
2024-07-02,P005,295,0,S002
2024-07-03,P005,282,0,S002
2024-07-04,P005,273,0,S002
2024-07-05,P005,262,0,S002
2024-07-06,P005,250,0,S002
2024-07-07,P005,234,0,S002
2024-07-08,P005,225,0,S002
2024-07-09,P005,214,0,S002
2024-07-10,P005,204,0,S002
2024-07-11,P005,194,0,S002
2024-07-12,P005,180,0,S002
2024-07-13,P005,164,0,S002
2024-07-14,P005,154,0,S002
2024-07-15,P005,140,0,S002
2024-07-16,P005,128,0,S002
2024-07-17,P005,116,0,S002
2024-07-18,P005,106,0,S002
2024-07-19,P005,96,0,S002
2024-07-20,P005,81,0,S002
2024-07-21,P005,66,0,S002
2024-07-22,P005,455,0,S002
2024-07-23,P005,445,0,S002
2024-07-24,P005,436,0,S002
2024-07-25,P005,429,0,S002
2024-07-26,P005,420,0,S002
2024-07-27,P005,405,0,S002
2024-07-28,P005,393,0,S002
2024-07-29,P005,380,0,S002
2024-07-30,P005,369,0,S002
2024-07-31,P005,359,0,S002
2024-08-01,P005,350,0,S002
2024-08-02,P005,341,0,S002
2024-08-03,P005,321,0,S002
2024-08-04,P005,305,0,S002
2024-08-05,P005,298,0,S002
2024-08-06,P005,293,0,S002
2024-08-07,P005,279,0,S002
2024-08-08,P005,272,0,S002
2024-08-09,P005,267,0,S002
2024-08-10,P005,248,0,S002
2024-08-11,P005,228,0,S002
2024-08-12,P005,218,0,S002
2024-08-13,P005,204,0,S002
2024-08-14,P005,191,0,S002
2024-08-15,P005,184,0,S002
2024-08-16,P005,172,0,S002
2024-08-17,P005,156,0,S002
2024-08-18,P005,138,0,S002
2024-08-19,P005,122,0,S002
2024-08-20,P005,107,0,S002
2024-08-21,P005,97,0,S002
2024-08-22,P005,85,0,S002
2024-08-23,P005,73,0,S002
2024-08-24,P005,63,0,S002
2024-08-25,P005,46,0,S002
2024-08-26,P005,36,0,S002
2024-08-27,P005,425,0,S002
2024-08-28,P005,411,0,S002
2024-08-29,P005,403,0,S002
2024-08-30,P005,394,0,S002
2024-08-31,P005,381,0,S002
2024-09-01,P005,368,0,S002
2024-09-02,P005,359,0,S002
2024-09-03,P005,350,0,S002
2024-09-04,P005,342,0,S002
2024-09-05,P005,332,0,S002
2024-09-06,P005,326,0,S002
2024-09-07,P005,316,0,S002
2024-09-08,P005,307,0,S002
2024-09-09,P005,292,0,S002
2024-09-10,P005,286,0,S002
2024-09-11,P005,277,0,S002
2024-09-12,P005,268,0,S002
2024-09-13,P005,258,0,S002
2024-09-14,P005,236,0,S002
2024-09-15,P005,227,0,S002
2024-09-16,P005,217,0,S002
2024-09-17,P005,210,0,S002
2024-09-18,P005,202,0,S002
2024-09-19,P005,193,0,S002
2024-09-20,P005,182,0,S002
2024-09-21,P005,176,0,S002
2024-09-22,P005,156,0,S002
2024-09-23,P005,146,0,S002
2024-09-24,P005,139,0,S002
2024-09-25,P005,135,0,S002
2024-09-26,P005,124,0,S002
2024-09-27,P005,117,0,S002
2024-09-28,P005,107,0,S002
2024-09-29,P005,90,0,S002
2024-09-30,P005,480,0,S002
2024-10-01,P005,471,0,S002
2024-10-02,P005,460,0,S002
2024-10-03,P005,449,0,S002
2024-10-04,P005,438,0,S002
2024-10-05,P005,424,0,S002
2024-10-06,P005,411,0,S002
2024-10-07,P005,402,0,S002
2024-10-08,P005,392,0,S002
2024-10-09,P005,377,0,S002
2024-10-10,P005,370,0,S002
2024-10-11,P005,362,0,S002
2024-10-12,P005,348,0,S002
2024-10-13,P005,332,0,S002
2024-10-14,P005,324,0,S002
2024-10-15,P005,308,0,S002
2024-10-16,P005,297,0,S002
2024-10-17,P005,284,0,S002
2024-10-18,P005,272,0,S002
2024-10-19,P005,260,0,S002
2024-10-20,P005,248,0,S002
2024-10-21,P005,234,0,S002
2024-10-22,P005,223,0,S002
2024-10-23,P005,215,0,S002
2024-10-24,P005,204,0,S002
2024-10-25,P005,194,0,S002
2024-10-26,P005,179,0,S002
2024-10-27,P005,162,0,S002
2024-10-28,P005,156,0,S002
2024-10-29,P005,147,0,S002
2024-10-30,P005,129,0,S002
2024-10-31,P005,116,0,S002
2024-11-01,P005,109,0,S002
2024-11-02,P005,84,0,S002
2024-11-03,P005,59,0,S002
2024-11-04,P005,38,0,S002
2024-11-05,P005,428,0,S002
2024-11-06,P005,414,0,S002
2024-11-07,P005,400,0,S002
2024-11-08,P005,388,0,S002
2024-11-09,P005,379,0,S002
2024-11-10,P005,357,0,S002
2024-11-11,P005,343,0,S002
2024-11-12,P005,327,0,S002
2024-11-13,P005,308,0,S002
2024-11-14,P005,292,0,S002
2024-11-15,P005,284,0,S002
2024-11-16,P005,266,0,S002
2024-11-17,P005,248,0,S002
2024-11-18,P005,236,0,S002
2024-11-19,P005,222,0,S002
2024-11-20,P005,210,0,S002
2024-11-21,P005,196,0,S002
2024-11-22,P005,179,0,S002
2024-11-23,P005,171,0,S002
2024-11-24,P005,151,0,S002
2024-11-25,P005,143,0,S002
2024-11-26,P005,133,0,S002
2024-11-27,P005,127,0,S002
2024-11-28,P005,112,0,S002
2024-11-29,P005,91,0,S002
2024-11-30,P005,77,0,S002
2024-12-01,P005,56,0,S002
2024-12-02,P005,438,0,S002
2024-12-03,P005,425,0,S002
2024-12-04,P005,409,0,S002
2024-12-05,P005,391,0,S002
2024-12-06,P005,383,0,S002
2024-12-07,P005,369,0,S002
2024-12-08,P005,344,0,S002
2024-12-09,P005,331,0,S002
2024-12-10,P005,311,0,S002
2024-12-11,P005,297,0,S002
2024-12-12,P005,283,0,S002
2024-12-13,P005,258,0,S002
2024-12-14,P005,240,0,S002
2024-12-15,P005,216,0,S002
2024-12-16,P005,210,0,S002
2024-12-17,P005,198,0,S002
2024-12-18,P005,187,0,S002
2024-12-19,P005,169,0,S002
2024-12-20,P005,151,0,S002
2024-12-21,P005,133,0,S002
2024-12-22,P005,112,0,S002
2024-12-23,P005,93,0,S002
2024-12-24,P005,78,0,S002
2024-12-25,P005,64,0,S002
2024-12-26,P005,45,0,S002
2024-12-27,P005,30,0,S002
2024-12-28,P005,413,0,S002
2024-12-29,P005,390,0,S002
2024-12-30,P005,376,0,S002
