date,product_id,closing_stock,stockout_flag,reorder_triggered,supplier_id,lead_time_days
19/08/2024,P004,326,0,0,S001,14
20/08/2024,P004,311,0,0,S001,14
21/08/2024,P004,299,0,0,S001,14
22/08/2024,P004,280,0,0,S001,14
23/08/2024,P004,255,0,0,S001,14
24/08/2024,P004,230,0,0,S001,14
25/08/2024,P004,206,0,0,S001,14
26/08/2024,P004,188,0,0,S001,14
27/08/2024,P004,180,0,0,S001,14
28/08/2024,P004,157,0,0,S001,14
29/08/2024,P004,141,0,0,S001,14
30/08/2024,P004,120,0,0,S001,14
31/08/2024,P004,93,0,0,S001,14
01/09/2024,P004,79,0,0,S001,14
02/09/2024,P004,60,0,0,S001,14
03/09/2024,P004,45,0,0,S001,14
04/09/2024,P004,25,0,0,S001,14
05/09/2024,P004,8,0,0,S001,14
06/09/2024,P004,0,1,0,S001,14
07/09/2024,P004,0,1,0,S001,14
08/09/2024,P004,0,1,0,S001,14
09/09/2024,P004,0,1,0,S001,14
10/09/2024,P004,0,1,0,S001,14
11/09/2024,P004,0,1,0,S001,14
12/09/2024,P004,388,0,0,S001,14
13/09/2024,P004,374,0,0,S001,14
14/09/2024,P004,358,0,0,S001,14
15/09/2024,P004,342,0,0,S001,14
16/09/2024,P004,316,0,0,S001,14
17/09/2024,P004,309,0,0,S001,14
18/09/2024,P004,298,0,0,S001,14
19/09/2024,P004,285,0,0,S001,14
20/09/2024,P004,263,0,0,S001,14
21/09/2024,P004,244,0,0,S001,14
22/09/2024,P004,224,0,0,S001,14
23/09/2024,P004,208,0,0,S001,14
24/09/2024,P004,193,0,0,S001,14
25/09/2024,P004,177,0,0,S001,14
26/09/2024,P004,161,0,0,S001,14
27/09/2024,P004,153,0,0,S001,14
28/09/2024,P004,137,0,0,S001,14
29/09/2024,P004,119,0,0,S001,14
30/09/2024,P004,107,0,0,S001,14
01/10/2024,P004,93,0,0,S001,14
02/10/2024,P004,81,0,0,S001,14
03/10/2024,P004,67,0,0,S001,14
04/10/2024,P004,53,0,0,S001,14
05/10/2024,P004,25,0,0,S001,14
06/10/2024,P004,0,1,0,S001,14
07/10/2024,P004,0,1,0,S001,14
08/10/2024,P004,0,1,0,S001,14
09/10/2024,P004,0,1,0,S001,14
10/10/2024,P004,0,1,0,S001,14
11/10/2024,P004,0,1,0,S001,14
12/10/2024,P004,377,0,0,S001,14
13/10/2024,P004,351,0,0,S001,14
14/10/2024,P004,339,0,0,S001,14
15/10/2024,P004,325,0,0,S001,14
16/10/2024,P004,314,0,0,S001,14
17/10/2024,P004,299,0,0,S001,14
18/10/2024,P004,287,0,0,S001,14
19/10/2024,P004,265,0,0,S001,14
20/10/2024,P004,252,0,0,S001,14
21/10/2024,P004,236,0,0,S001,14
22/10/2024,P004,219,0,0,S001,14
23/10/2024,P004,207,0,0,S001,14
24/10/2024,P004,192,0,0,S001,14
25/10/2024,P004,172,0,0,S001,14
26/10/2024,P004,148,0,0,S001,14
27/10/2024,P004,130,0,0,S001,14
28/10/2024,P004,107,0,0,S001,14
29/10/2024,P004,92,0,0,S001,14
30/10/2024,P004,68,0,0,S001,14
31/10/2024,P004,54,0,0,S001,14
01/11/2024,P004,30,0,0,S001,14
02/11/2024,P004,3,0,0,S001,14
03/11/2024,P004,0,1,0,S001,14
04/11/2024,P004,0,1,0,S001,14
05/11/2024,P004,0,1,0,S001,14
06/11/2024,P004,0,1,0,S001,14
07/11/2024,P004,0,1,0,S001,14
08/11/2024,P004,0,1,0,S001,14
09/11/2024,P004,375,0,0,S001,14
10/11/2024,P004,349,0,0,S001,14
11/11/2024,P004,335,0,0,S001,14
12/11/2024,P004,305,0,0,S001,14
13/11/2024,P004,285,0,0,S001,14
14/11/2024,P004,261,0,0,S001,14
15/11/2024,P004,241,0,0,S001,14
16/11/2024,P004,218,0,0,S001,14
17/11/2024,P004,195,0,0,S001,14
18/11/2024,P004,181,0,0,S001,14
19/11/2024,P004,162,0,0,S001,14
20/11/2024,P004,141,0,0,S001,14
21/11/2024,P004,124,0,0,S001,14
22/11/2024,P004,108,0,0,S001,14
23/11/2024,P004,86,0,0,S001,14
24/11/2024,P004,58,0,0,S001,14
25/11/2024,P004,26,0,0,S001,14
26/11/2024,P004,5,0,0,S001,14
27/11/2024,P004,0,1,0,S001,14
28/11/2024,P004,0,1,0,S001,14
29/11/2024,P004,0,1,0,S001,14
30/11/2024,P004,0,1,0,S001,14
01/12/2024,P004,0,1,0,S001,14
02/12/2024,P004,0,1,0,S001,14
03/12/2024,P004,0,1,0,S001,14
04/12/2024,P004,369,0,0,S001,14
05/12/2024,P004,350,0,0,S001,14
06/12/2024,P004,318,0,0,S001,14
07/12/2024,P004,277,0,0,S001,14
08/12/2024,P004,258,0,0,S001,14
09/12/2024,P004,230,0,0,S001,14
10/12/2024,P004,201,0,0,S001,14
11/12/2024,P004,180,0,0,S001,14
12/12/2024,P004,159,0,0,S001,14
13/12/2024,P004,134,0,0,S001,14
14/12/2024,P004,108,0,0,S001,14
15/12/2024,P004,77,0,0,S001,14
16/12/2024,P004,42,0,0,S001,14
17/12/2024,P004,20,0,0,S001,14
18/12/2024,P004,0,1,0,S001,14
19/12/2024,P004,0,1,0,S001,14
20/12/2024,P004,0,1,0,S001,14
21/12/2024,P004,0,1,0,S001,14
22/12/2024,P004,0,1,0,S001,14
23/12/2024,P004,0,1,0,S001,14
24/12/2024,P004,0,1,0,S001,14
25/12/2024,P004,0,1,0,S001,14
26/12/2024,P004,0,1,0,S001,14
27/12/2024,P004,372,0,0,S001,14
28/12/2024,P004,346,0,0,S001,14
29/12/2024,P004,314,0,0,S001,14
30/12/2024,P004,290,0,0,S001,14
01/01/2024,P005,595,0,0,S002,7
02/01/2024,P005,588,0,0,S002,7
03/01/2024,P005,578,0,0,S002,7
04/01/2024,P005,571,0,0,S002,7
05/01/2024,P005,564,0,0,S002,7
06/01/2024,P005,557,0,0,S002,7
07/01/2024,P005,548,0,0,S002,7
08/01/2024,P005,542,0,0,S002,7
09/01/2024,P005,532,0,0,S002,7
10/01/2024,P005,526,0,0,S002,7
11/01/2024,P005,518,0,0,S002,7
12/01/2024,P005,509,0,0,S002,7
13/01/2024,P005,503,0,0,S002,7
14/01/2024,P005,490,0,0,S002,7
15/01/2024,P005,486,0,0,S002,7
16/01/2024,P005,482,0,0,S002,7
17/01/2024,P005,476,0,0,S002,7
18/01/2024,P005,472,0,0,S002,7
19/01/2024,P005,467,0,0,S002,7
20/01/2024,P005,455,0,0,S002,7
21/01/2024,P005,437,0,0,S002,7
22/01/2024,P005,428,0,0,S002,7
23/01/2024,P005,424,0,0,S002,7
24/01/2024,P005,419,0,0,S002,7
25/01/2024,P005,414,0,0,S002,7
26/01/2024,P005,406,0,0,S002,7
27/01/2024,P005,395,0,0,S002,7
28/01/2024,P005,381,0,0,S002,7
29/01/2024,P005,375,0,0,S002,7
30/01/2024,P005,363,0,0,S002,7
31/01/2024,P005,357,0,0,S002,7
01/02/2024,P005,351,0,0,S002,7
02/02/2024,P005,342,0,0,S002,7
03/02/2024,P005,334,0,0,S002,7
04/02/2024,P005,323,0,0,S002,7
05/02/2024,P005,316,0,0,S002,7
06/02/2024,P005,304,0,0,S002,7
07/02/2024,P005,298,0,0,S002,7
08/02/2024,P005,289,0,0,S002,7
09/02/2024,P005,276,0,0,S002,7
10/02/2024,P005,267,0,0,S002,7
11/02/2024,P005,253,0,0,S002,7
12/02/2024,P005,243,0,0,S002,7
13/02/2024,P005,229,0,0,S002,7
14/02/2024,P005,221,0,0,S002,7
15/02/2024,P005,213,0,0,S002,7
16/02/2024,P005,204,0,0,S002,7
17/02/2024,P005,191,0,0,S002,7
18/02/2024,P005,181,0,0,S002,7
19/02/2024,P005,170,0,0,S002,7
20/02/2024,P005,163,0,0,S002,7
21/02/2024,P005,156,0,0,S002,7
22/02/2024,P005,145,0,0,S002,7
23/02/2024,P005,135,0,0,S002,7
24/02/2024,P005,120,0,0,S002,7
25/02/2024,P005,113,0,0,S002,7
26/02/2024,P005,109,0,0,S002,7
27/02/2024,P005,103,0,0,S002,7
28/02/2024,P005,93,0,0,S002,7
29/02/2024,P005,481,0,0,S002,7
01/03/2024,P005,472,0,0,S002,7
02/03/2024,P005,466,0,0,S002,7
03/03/2024,P005,452,0,0,S002,7
04/03/2024,P005,444,0,0,S002,7
05/03/2024,P005,434,0,0,S002,7
06/03/2024,P005,430,0,0,S002,7
07/03/2024,P005,421,0,0,S002,7
08/03/2024,P005,410,0,0,S002,7
09/03/2024,P005,398,0,0,S002,7
10/03/2024,P005,386,0,0,S002,7
11/03/2024,P005,381,0,0,S002,7
12/03/2024,P005,376,0,0,S002,7
13/03/2024,P005,367,0,0,S002,7
14/03/2024,P005,359,0,0,S002,7
15/03/2024,P005,346,0,0,S002,7
16/03/2024,P005,329,0,0,S002,7
17/03/2024,P005,306,0,0,S002,7
18/03/2024,P005,298,0,0,S002,7
19/03/2024,P005,293,0,0,S002,7
20/03/2024,P005,284,0,0,S002,7
21/03/2024,P005,273,0,0,S002,7
22/03/2024,P005,266,0,0,S002,7
23/03/2024,P005,260,0,0,S002,7
24/03/2024,P005,249,0,0,S002,7
25/03/2024,P005,240,0,0,S002,7
26/03/2024,P005,231,0,0,S002,7
27/03/2024,P005,220,0,0,S002,7
28/03/2024,P005,207,0,0,S002,7
29/03/2024,P005,202,0,0,S002,7
30/03/2024,P005,188,0,0,S002,7
31/03/2024,P005,175,0,0,S002,7
01/04/2024,P005,161,0,0,S002,7
02/04/2024,P005,152,0,0,S002,7
03/04/2024,P005,138,0,0,S002,7
04/04/2024,P005,129,0,0,S002,7
05/04/2024,P005,119,0,0,S002,7
06/04/2024,P005,111,0,0,S002,7
07/04/2024,P005,103,0,0,S002,7
08/04/2024,P005,94,0,0,S002,7
09/04/2024,P005,87,0,0,S002,7
10/04/2024,P005,473,0,0,S002,7
11/04/2024,P005,456,0,0,S002,7
12/04/2024,P005,445,0,0,S002,7
13/04/2024,P005,430,0,0,S002,7
14/04/2024,P005,414,0,0,S002,7
15/04/2024,P005,401,0,0,S002,7
16/04/2024,P005,390,0,0,S002,7
17/04/2024,P005,383,0,0,S002,7
18/04/2024,P005,367,0,0,S002,7
19/04/2024,P005,357,0,0,S002,7
20/04/2024,P005,347,0,0,S002,7
21/04/2024,P005,331,0,0,S002,7
22/04/2024,P005,322,0,0,S002,7
23/04/2024,P005,311,0,0,S002,7
24/04/2024,P005,301,0,0,S002,7
25/04/2024,P005,292,0,0,S002,7
26/04/2024,P005,283,0,0,S002,7
27/04/2024,P005,271,0,0,S002,7
28/04/2024,P005,258,0,0,S002,7
29/04/2024,P005,250,0,0,S002,7
30/04/2024,P005,244,0,0,S002,7
01/05/2024,P005,236,0,0,S002,7
02/05/2024,P005,228,0,0,S002,7
03/05/2024,P005,223,0,0,S002,7
04/05/2024,P005,209,0,0,S002,7
05/05/2024,P005,195,0,0,S002,7
06/05/2024,P005,185,0,0,S002,7
07/05/2024,P005,171,0,0,S002,7
08/05/2024,P005,162,0,0,S002,7
09/05/2024,P005,150,0,0,S002,7
10/05/2024,P005,137,0,0,S002,7
11/05/2024,P005,119,0,0,S002,7
12/05/2024,P005,102,0,0,S002,7
13/05/2024,P005,98,0,0,S002,7
14/05/2024,P005,91,0,0,S002,7
15/05/2024,P005,80,0,0,S002,7
16/05/2024,P005,465,0,0,S002,7
17/05/2024,P005,459,0,0,S002,7
18/05/2024,P005,448,0,0,S002,7
19/05/2024,P005,434,0,0,S002,7
20/05/2024,P005,424,0,0,S002,7
21/05/2024,P005,411,0,0,S002,7
22/05/2024,P005,407,0,0,S002,7
23/05/2024,P005,399,0,0,S002,7
24/05/2024,P005,390,0,0,S002,7
25/05/2024,P005,378,0,0,S002,7
26/05/2024,P005,362,0,0,S002,7
27/05/2024,P005,350,0,0,S002,7
28/05/2024,P005,344,0,0,S002,7
29/05/2024,P005,331,0,0,S002,7
30/05/2024,P005,321,0,0,S002,7
31/05/2024,P005,312,0,0,S002,7
01/06/2024,P005,298,0,0,S002,7
02/06/2024,P005,284,0,0,S002,7
03/06/2024,P005,274,0,0,S002,7
04/06/2024,P005,266,0,0,S002,7
05/06/2024,P005,253,0,0,S002,7
06/06/2024,P005,239,0,0,S002,7
07/06/2024,P005,223,0,0,S002,7
08/06/2024,P005,209,0,0,S002,7
09/06/2024,P005,188,0,0,S002,7
10/06/2024,P005,174,0,0,S002,7
11/06/2024,P005,159,0,0,S002,7
12/06/2024,P005,148,0,0,S002,7
13/06/2024,P005,129,0,0,S002,7
14/06/2024,P005,120,0,0,S002,7
15/06/2024,P005,104,0,0,S002,7
16/06/2024,P005,87,0,0,S002,7
17/06/2024,P005,80,0,0,S002,7
18/06/2024,P005,66,0,0,S002,7
19/06/2024,P005,449,0,0,S002,7
20/06/2024,P005,441,0,0,S002,7
21/06/2024,P005,430,0,0,S002,7
22/06/2024,P005,410,0,0,S002,7
23/06/2024,P005,396,0,0,S002,7
24/06/2024,P005,386,0,0,S002,7
25/06/2024,P005,377,0,0,S002,7
26/06/2024,P005,368,0,0,S002,7
27/06/2024,P005,359,0,0,S002,7
28/06/2024,P005,351,0,0,S002,7
29/06/2024,P005,334,0,0,S002,7
30/06/2024,P005,320,0,0,S002,7
01/07/2024,P005,308,0,0,S002,7
02/07/2024,P005,295,0,0,S002,7
03/07/2024,P005,282,0,0,S002,7
04/07/2024,P005,273,0,0,S002,7
05/07/2024,P005,262,0,0,S002,7
06/07/2024,P005,250,0,0,S002,7
07/07/2024,P005,234,0,0,S002,7
08/07/2024,P005,225,0,0,S002,7
09/07/2024,P005,214,0,0,S002,7
10/07/2024,P005,204,0,0,S002,7
11/07/2024,P005,194,0,0,S002,7
12/07/2024,P005,180,0,0,S002,7
13/07/2024,P005,164,0,0,S002,7
14/07/2024,P005,154,0,0,S002,7
15/07/2024,P005,140,0,0,S002,7
16/07/2024,P005,128,0,0,S002,7
17/07/2024,P005,116,0,0,S002,7
18/07/2024,P005,106,0,0,S002,7
19/07/2024,P005,96,0,0,S002,7
20/07/2024,P005,81,0,0,S002,7
21/07/2024,P005,66,0,0,S002,7
22/07/2024,P005,455,0,0,S002,7
23/07/2024,P005,445,0,0,S002,7
24/07/2024,P005,436,0,0,S002,7
25/07/2024,P005,429,0,0,S002,7
26/07/2024,P005,420,0,0,S002,7
27/07/2024,P005,405,0,0,S002,7
28/07/2024,P005,393,0,0,S002,7
29/07/2024,P005,380,0,0,S002,7
30/07/2024,P005,369,0,0,S002,7
31/07/2024,P005,359,0,0,S002,7
01/08/2024,P005,350,0,0,S002,7
02/08/2024,P005,341,0,0,S002,7
03/08/2024,P005,321,0,0,S002,7
04/08/2024,P005,305,0,0,S002,7
05/08/2024,P005,298,0,0,S002,7
06/08/2024,P005,293,0,0,S002,7
07/08/2024,P005,279,0,0,S002,7
08/08/2024,P005,272,0,0,S002,7
09/08/2024,P005,267,0,0,S002,7
10/08/2024,P005,248,0,0,S002,7
11/08/2024,P005,228,0,0,S002,7
12/08/2024,P005,218,0,0,S002,7
13/08/2024,P005,204,0,0,S002,7
14/08/2024,P005,191,0,0,S002,7
15/08/2024,P005,184,0,0,S002,7
16/08/2024,P005,172,0,0,S002,7
17/08/2024,P005,156,0,0,S002,7
18/08/2024,P005,138,0,0,S002,7
19/08/2024,P005,122,0,0,S002,7
20/08/2024,P005,107,0,0,S002,7
21/08/2024,P005,97,0,0,S002,7
22/08/2024,P005,85,0,0,S002,7
23/08/2024,P005,73,0,0,S002,7
24/08/2024,P005,63,0,0,S002,7
25/08/2024,P005,46,0,0,S002,7
26/08/2024,P005,36,0,0,S002,7
27/08/2024,P005,425,0,0,S002,7
28/08/2024,P005,411,0,0,S002,7
29/08/2024,P005,403,0,0,S002,7
30/08/2024,P005,394,0,0,S002,7
31/08/2024,P005,381,0,0,S002,7
01/09/2024,P005,368,0,0,S002,7
02/09/2024,P005,359,0,0,S002,7
03/09/2024,P005,350,0,0,S002,7
04/09/2024,P005,342,0,0,S002,7
05/09/2024,P005,332,0,0,S002,7
06/09/2024,P005,326,0,0,S002,7
07/09/2024,P005,316,0,0,S002,7
08/09/2024,P005,307,0,0,S002,7
09/09/2024,P005,292,0,0,S002,7
10/09/2024,P005,286,0,0,S002,7
11/09/2024,P005,277,0,0,S002,7
12/09/2024,P005,268,0,0,S002,7
13/09/2024,P005,258,0,0,S002,7
14/09/2024,P005,236,0,0,S002,7
15/09/2024,P005,227,0,0,S002,7
16/09/2024,P005,217,0,0,S002,7
17/09/2024,P005,210,0,0,S002,7
18/09/2024,P005,202,0,0,S002,7
19/09/2024,P005,193,0,0,S002,7
20/09/2024,P005,182,0,0,S002,7
21/09/2024,P005,176,0,0,S002,7
22/09/2024,P005,156,0,0,S002,7
23/09/2024,P005,146,0,0,S002,7
24/09/2024,P005,139,0,0,S002,7
25/09/2024,P005,135,0,0,S002,7
26/09/2024,P005,124,0,0,S002,7
27/09/2024,P005,117,0,0,S002,7
28/09/2024,P005,107,0,0,S002,7
29/09/2024,P005,90,0,0,S002,7
30/09/2024,P005,480,0,0,S002,7
01/10/2024,P005,471,0,0,S002,7
02/10/2024,P005,460,0,0,S002,7
03/10/2024,P005,449,0,0,S002,7
04/10/2024,P005,438,0,0,S002,7
05/10/2024,P005,424,0,0,S002,7
06/10/2024,P005,411,0,0,S002,7
07/10/2024,P005,402,0,0,S002,7
08/10/2024,P005,392,0,0,S002,7
09/10/2024,P005,377,0,0,S002,7
10/10/2024,P005,370,0,0,S002,7
11/10/2024,P005,362,0,0,S002,7
12/10/2024,P005,348,0,0,S002,7
13/10/2024,P005,332,0,0,S002,7
14/10/2024,P005,324,0,0,S002,7
15/10/2024,P005,308,0,0,S002,7
16/10/2024,P005,297,0,0,S002,7
17/10/2024,P005,284,0,0,S002,7
18/10/2024,P005,272,0,0,S002,7
19/10/2024,P005,260,0,0,S002,7
20/10/2024,P005,248,0,0,S002,7
21/10/2024,P005,234,0,0,S002,7
22/10/2024,P005,223,0,0,S002,7
23/10/2024,P005,215,0,0,S002,7
24/10/2024,P005,204,0,0,S002,7
25/10/2024,P005,194,0,0,S002,7
26/10/2024,P005,179,0,0,S002,7
27/10/2024,P005,162,0,0,S002,7
28/10/2024,P005,156,0,0,S002,7
29/10/2024,P005,147,0,0,S002,7
30/10/2024,P005,129,0,0,S002,7
31/10/2024,P005,116,0,0,S002,7
01/11/2024,P005,109,0,0,S002,7
02/11/2024,P005,84,0,0,S002,7
03/11/2024,P005,59,0,0,S002,7
04/11/2024,P005,38,0,0,S002,7
05/11/2024,P005,428,0,0,S002,7
06/11/2024,P005,414,0,0,S002,7
07/11/2024,P005,400,0,0,S002,7
08/11/2024,P005,388,0,0,S002,7
09/11/2024,P005,379,0,0,S002,7
10/11/2024,P005,357,0,0,S002,7
11/11/2024,P005,343,0,0,S002,7
12/11/2024,P005,327,0,0,S002,7
13/11/2024,P005,308,0,0,S002,7
14/11/2024,P005,292,0,0,S002,7
15/11/2024,P005,284,0,0,S002,7
16/11/2024,P005,266,0,0,S002,7
17/11/2024,P005,248,0,0,S002,7
18/11/2024,P005,236,0,0,S002,7
19/11/2024,P005,222,0,0,S002,7
20/11/2024,P005,210,0,0,S002,7
21/11/2024,P005,196,0,0,S002,7
22/11/2024,P005,179,0,0,S002,7
23/11/2024,P005,171,0,0,S002,7
24/11/2024,P005,151,0,0,S002,7
25/11/2024,P005,143,0,0,S002,7
26/11/2024,P005,133,0,0,S002,7
27/11/2024,P005,127,0,0,S002,7
28/11/2024,P005,112,0,0,S002,7
29/11/2024,P005,91,0,0,S002,7
30/11/2024,P005,77,0,0,S002,7
01/12/2024,P005,56,0,0,S002,7
02/12/2024,P005,438,0,0,S002,7
03/12/2024,P005,425,0,0,S002,7
04/12/2024,P005,409,0,0,S002,7
05/12/2024,P005,391,0,0,S002,7
06/12/2024,P005,383,0,0,S002,7
07/12/2024,P005,369,0,0,S002,7
08/12/2024,P005,344,0,0,S002,7
09/12/2024,P005,331,0,0,S002,7
10/12/2024,P005,311,0,0,S002,7
11/12/2024,P005,297,0,0,S002,7
12/12/2024,P005,283,0,0,S002,7
13/12/2024,P005,258,0,0,S002,7
14/12/2024,P005,240,0,0,S002,7
15/12/2024,P005,216,0,0,S002,7
16/12/2024,P005,210,0,0,S002,7
17/12/2024,P005,198,0,0,S002,7
18/12/2024,P005,187,0,0,S002,7
19/12/2024,P005,169,0,0,S002,7
20/12/2024,P005,151,0,0,S002,7
21/12/2024,P005,133,0,0,S002,7
22/12/2024,P005,112,0,0,S002,7
23/12/2024,P005,93,0,0,S002,7
24/12/2024,P005,78,0,0,S002,7
25/12/2024,P005,64,0,0,S002,7
26/12/2024,P005,45,0,0,S002,7
27/12/2024,P005,30,0,0,S002,7
28/12/2024,P005,413,0,0,S002,7
29/12/2024,P005,390,0,0,S002,7
30/12/2024,P005,376,0,0,S002,7
